ship,cruise,station,cast,longitude,latitude,year,month,day,timehr,timemin,depth,sala,phnbs,phtotal,domm(uM),doml(ml//),ntra(uM),phos(uM),slca(uM),ntri(uM),amon,chla,poc,pon,doc,dic,NTA(mol/kg)
OR3,500,A1,13,118.4995499,18.9925327,1999,1,24,0,5,2,,,,214,,0,0,2,0,,,,,,1929,2219
OR3,500,A1,13,118.4995499,18.9925327,1999,1,24,0,5,5,,,,214,,0,0.05,2,0.02,,,,,,,
OR3,500,A1,13,118.4995499,18.9925327,1999,1,24,0,5,10,,,,214,,0,0.05,3,0,,,,,,1933,
OR3,500,A1,13,118.4995499,18.9925327,1999,1,24,0,5,20,,,,209,,0,0.05,3,0,,,,,,1942,2210
OR3,500,A1,13,118.4995499,18.9925327,1999,1,24,0,5,30,,,,212,,0.5,0.05,4,0.04,,,,,,,
OR3,500,A1,13,118.4995499,18.9925327,1999,1,24,0,5,40,,,,166,,5.5,0.4,7,0.13,,,,,,1992,2250
OR3,500,A1,14,118.4953003,18.9875832,1999,1,24,0,45,50,,,,166,,7.1,0.5,9,0.08,,,,,,,
OR3,500,A1,14,118.4953003,18.9875832,1999,1,24,0,45,60,,,,167,,7.8,0.55,10,0.04,,,,,,2068,2272
OR3,500,A1,14,118.4953003,18.9875832,1999,1,24,0,45,80,,,,153,,9.7,0.7,12,0,,,,,,2076,
OR3,500,A1,14,118.4953003,18.9875832,1999,1,24,0,45,100,,,,141,,13,0.9,13,0,,,,,,2085,2267
OR3,500,A1,14,118.4953003,18.9875832,1999,1,24,0,45,150,,,,143,,15.8,1.15,21,0,,,,,,2113,
OR3,500,A1,14,118.4953003,18.9875832,1999,1,24,0,45,200,,,,129,,20.1,1.45,32,0,,,,,,2149,2296
OR3,500,A1,15,118.4853668,18.9396843,1999,1,24,1,50,250,,,,127,,23.1,1.6,37,0,,,,,,,
OR3,500,A1,15,118.4853668,18.9396843,1999,1,24,1,50,300,,,,117,,24.4,1.75,44,0,,,,,,2189,
OR3,500,A1,15,118.4853668,18.9396843,1999,1,24,1,50,400,,,,105,,28.1,2,54,0,,,,,,2216,2316
OR3,500,A1,15,118.4853668,18.9396843,1999,1,24,1,50,500,,,,94,,31.3,2.25,68,0,,,,,,,
OR3,500,A1,16,118.4692001,18.9613838,1999,1,24,2,55,600,,,,91,,34,2.4,82,0,,,,,,2262,2348
OR3,500,A1,16,118.4692001,18.9613838,1999,1,24,2,55,700,,,,93,,35.2,2.5,93,0,,,,,,,
OR3,500,A1,16,118.4692001,18.9613838,1999,1,24,2,55,800,,,,93,,35.8,2.6,103,0,,,,,,2296,2377
OR3,500,A1,16,118.4692001,18.9613838,1999,1,24,2,55,1000,,,,95,,37,2.7,120,0,,,,,,2322,2388
OR3,500,A1,16,118.4692001,18.9613838,1999,1,24,2,55,1200,,,,99,,37.5,2.75,128,0,,,,,,2335,2403
OR3,500,A1,16,118.4692001,18.9613838,1999,1,24,2,55,1500,,,,105,,38.5,2.8,139,0,,,,,,2342,2422
OR3,500,A1,17,118.5040512,18.9927826,1999,1,24,4,33,2,,,,213,,0,0.05,3,0,,,,,,,
OR3,500,A1,17,118.5040512,18.9927826,1999,1,24,4,33,5,,,,213,,0,0.05,3,0.02,,,,,,,
OR3,500,A1,17,118.5040512,18.9927826,1999,1,24,4,33,10,,,,214,,0,0.05,3,0.02,,,,,,,
OR3,500,A1,17,118.5040512,18.9927826,1999,1,24,4,33,20,,,,213,,0,0.05,3,0.02,,,,,,,
OR3,500,A1,17,118.5040512,18.9927826,1999,1,24,4,33,30,,,,213,,0.2,0.05,4,0.04,,,,,,,
OR3,500,A1,17,118.5040512,18.9927826,1999,1,24,4,33,40,,,,166,,5.5,0.4,9,0.11,,,,,,,
OR3,500,A1,18,118.4965668,18.976017,1999,1,24,5,20,50,,,,169,,7.3,0.5,10,0.06,,,,,,,
OR3,500,A1,18,118.4965668,18.976017,1999,1,24,5,20,60,,,,169,,8.5,0.6,10,0.06,,,,,,,
OR3,500,A1,18,118.4965668,18.976017,1999,1,24,5,20,80,,,,159,,10.6,0.75,13,0.04,,,,,,,
OR3,500,A1,18,118.4965668,18.976017,1999,1,24,5,20,100,,,,136,,13,0.9,20,0,,,,,,,
OR3,500,A1,18,118.4965668,18.976017,1999,1,24,5,20,150,,,,143,,16.9,1.2,21,0,,,,,,,
OR3,500,A1,18,118.4965668,18.976017,1999,1,24,5,20,200,,,,138,,19.8,1.4,32,0,,,,,,,
OR3,500,A1,19,118.4868011,18.9554176,1999,1,24,6,12,250,,,,128,,22,1.55,37,0,,,,,,,
OR3,500,A1,19,118.4868011,18.9554176,1999,1,24,6,12,300,,,,118,,24.9,1.8,44,0,,,,,,,
OR3,500,A1,19,118.4868011,18.9554176,1999,1,24,6,12,400,,,,106,,28,2,56,0,,,,,,,
OR3,500,A1,19,118.4868011,18.9554176,1999,1,24,6,12,500,,,,98,,30.8,2.2,68,0,,,,,,,
OR3,500,A1,20,118.4770508,18.9386005,1999,1,24,6,57,600,,,,90,,33,2.35,81,0,,,,,,,
OR3,500,A1,20,118.4770508,18.9386005,1999,1,24,6,57,700,,,,89,,34.6,2.45,90,0,,,,,,,
OR3,500,A1,20,118.4770508,18.9386005,1999,1,24,6,57,800,,,,90,,35.8,2.55,100,0,,,,,,,
OR3,500,A1,20,118.4770508,18.9386005,1999,1,24,6,57,1000,,,,95,,36.9,2.7,118,0,,,,,,,
OR3,500,A1,20,118.4770508,18.9386005,1999,1,24,6,57,1200,,,,100,,38,2.75,128,0,,,,,,,
OR3,500,A1,20,118.4770508,18.9386005,1999,1,24,6,57,1500,,,,105,,38.2,2.8,139,0,,,,,,,
OR3,500,A3,1,118.5051651,18.0011005,1999,1,24,13,10,2,,,,228,,0,0,2,0,,,,,,1937,2233
OR3,500,A3,1,118.5051651,18.0011005,1999,1,24,13,10,5,,,,221,,0,0,2,0,,,,,,,
OR3,500,A3,1,118.5051651,18.0011005,1999,1,24,13,10,10,,,,227,,0,0.05,2,0,,,,,,1962,
OR3,500,A3,1,118.5051651,18.0011005,1999,1,24,13,10,20,,,,228,,0,0.05,2,0,,,,,,1944,2237
OR3,500,A3,1,118.5051651,18.0011005,1999,1,24,13,10,30,,,,225,,0.5,0.05,3,0.06,,,,,,,
OR3,500,A3,1,118.5051651,18.0011005,1999,1,24,13,10,40,,,,189,,6.4,0.45,8,0.42,,,,,,1970,2260
OR3,500,A3,2,118.4972839,17.9991493,1999,1,24,13,46,50,,,,158,,8.8,0.6,10,0.19,,,,,,,
OR3,500,A3,2,118.4972839,17.9991493,1999,1,24,13,46,60,,,,161,,9.5,0.65,11,0.06,,,,,,2065,2268
OR3,500,A3,2,118.4972839,17.9991493,1999,1,24,13,46,80,,,,155,,10.8,0.75,12,0.02,,,,,,2083,
OR3,500,A3,2,118.4972839,17.9991493,1999,1,24,13,46,100,,,,165,,12.7,0.9,15,0.02,,,,,,2096,2272
OR3,500,A3,2,118.4972839,17.9991493,1999,1,24,13,46,150,,,,155,,16.3,1.15,23,0.02,,,,,,2118,
OR3,500,A3,2,118.4972839,17.9991493,1999,1,24,13,46,200,,,,145,,19.6,1.35,30,0,,,,,,2141,2285
OR3,500,A3,3,118.486702,17.9946842,1999,1,24,14,45,250,,,,136,,22.2,1.55,36,0,,,,,,,
OR3,500,A3,3,118.486702,17.9946842,1999,1,24,14,45,300,,,,128,,24.6,1.75,46,0,,,,,,2185,
OR3,500,A3,3,118.486702,17.9946842,1999,1,24,14,45,400,,,,108,,29,2.05,62,0,,,,,,2223,2312
OR3,500,A3,3,118.486702,17.9946842,1999,1,24,14,45,500,,,,102,,31.8,2.25,73,0,,,,,,,
OR3,500,A3,4,118.4627686,17.9736328,1999,1,24,16,12,600,,,,97,,33.5,2.4,80,0,,,,,,2250,2340
OR3,500,A3,4,118.4627686,17.9736328,1999,1,24,16,12,700,,,,92,,35.2,2.5,90,0,,,,,,,
OR3,500,A3,4,118.4627686,17.9736328,1999,1,24,16,12,800,,,,94,,36.5,2.6,100,0,,,,,,2287,2364
OR3,500,A3,4,118.4627686,17.9736328,1999,1,24,16,12,1000,,,,98,,37.5,2.7,117,0,,,,,,2311,2386
OR3,500,A3,4,118.4627686,17.9736328,1999,1,24,16,12,1200,,,,105,,38,2.75,130,0,,,,,,2329,2402
OR3,500,A3,4,118.4627686,17.9736328,1999,1,24,16,12,1500,,,,111,,38.2,2.8,141,0,,,,,,2343,2423
OR3,500,A3,5,118.4892349,17.9969501,1999,1,24,18,22,2,,,,223,,0,0,2,0,,,,,,,
OR3,500,A3,5,118.4892349,17.9969501,1999,1,24,18,22,5,,,,221,,0,0.05,2,0,,,,,,,
OR3,500,A3,5,118.4892349,17.9969501,1999,1,24,18,22,10,,,,223,,0,0.05,2,0,,,,,,,
OR3,500,A3,5,118.4892349,17.9969501,1999,1,24,18,22,20,,,,225,,0,0.05,2,0,,,,,,,
OR3,500,A3,5,118.4892349,17.9969501,1999,1,24,18,22,30,,,,226,,0.4,0.05,3,0,,,,,,,
OR3,500,A3,5,118.4892349,17.9969501,1999,1,24,18,22,40,,,,229,,5.5,0.35,7,0,,,,,,,
OR3,500,A3,6,118.45755,17.9848671,1999,1,24,19,0,50,,,,175,,8.5,0.6,10,0.06,,,,,,,
OR3,500,A3,6,118.45755,17.9848671,1999,1,24,19,0,60,,,,163,,9.5,0.65,11,0.4,,,,,,,
OR3,500,A3,6,118.45755,17.9848671,1999,1,24,19,0,80,,,,155,,10.9,0.75,13,0.04,,,,,,,
OR3,500,A3,6,118.45755,17.9848671,1999,1,24,19,0,100,,,,157,,13,0.9,16,0.02,,,,,,,
OR3,500,A3,6,118.45755,17.9848671,1999,1,24,19,0,150,,,,161,,16,1.15,20,0.17,,,,,,,
OR3,500,A3,6,118.45755,17.9848671,1999,1,24,19,0,200,,,,146,,19.2,1.35,32,0.02,,,,,,,
OR3,500,A3,7,118.4310532,17.9788342,1999,1,24,19,40,250,,,,134,,22.3,1.6,36,0,,,,,,,
OR3,500,A3,7,118.4310532,17.9788342,1999,1,24,19,40,300,,,,124,,24.6,1.75,43,0,,,,,,,
OR3,500,A3,7,118.4310532,17.9788342,1999,1,24,19,40,400,,,,108,,29.2,2.05,58,0,,,,,,,
OR3,500,A3,7,118.4310532,17.9788342,1999,1,24,19,40,500,,,,102,,32.1,2.25,69,0,,,,,,,
OR3,500,A3,8,118.3981018,17.9772491,1999,1,24,20,45,600,,,,93,,33.5,2.4,80,0,,,,,,,
OR3,500,A3,8,118.3981018,17.9772491,1999,1,24,20,45,700,,,,95,,35,2.5,90,0,,,,,,,
OR3,500,A3,8,118.3981018,17.9772491,1999,1,24,20,45,800,,,,97,,36.3,2.6,100,0,,,,,,,
OR3,500,A3,8,118.3981018,17.9772491,1999,1,24,20,45,1000,,,,102,,37.6,2.7,118,0,,,,,,,
OR3,500,A3,8,118.3981018,17.9772491,1999,1,24,20,45,1200,,,,106,,38.1,2.75,130,0,,,,,,,
OR3,500,A3,9,118.4988174,18.0041332,1999,1,24,22,40,2,,,,225,,0,0,2,0,,,,,,,
OR3,500,A3,9,118.4988174,18.0041332,1999,1,24,22,40,5,,,,225,,0,0,2,0,,,,,,,
OR3,500,A3,9,118.4988174,18.0041332,1999,1,24,22,40,10,,,,225,,0,0.05,2,0,,,,,,,
OR3,500,A3,9,118.4988174,18.0041332,1999,1,24,22,40,20,,,,217,,0,0.05,2,0,,,,,,,
OR3,500,A3,9,118.4988174,18.0041332,1999,1,24,22,40,30,,,,220,,0.9,0.15,4,0.06,,,,,,,
OR3,500,A3,9,118.4988174,18.0041332,1999,1,24,22,40,40,,,,183,,6.2,0.45,6,0.36,,,,,,,
OR3,500,A3,10,118.4894638,18.0155163,1999,1,24,23,10,50,,,,157,,9,0.65,11,0.06,,,,,,,
OR3,500,A3,10,118.4894638,18.0155163,1999,1,24,23,10,60,,,,156,,10.5,0.75,12,0.02,,,,,,,
OR3,500,A3,10,118.4894638,18.0155163,1999,1,24,23,10,80,,,,162,,11.4,0.8,14,0.02,,,,,,,
OR3,500,A3,10,118.4894638,18.0155163,1999,1,24,23,10,100,,,,161,,13.2,0.95,19,0,,,,,,,
OR3,500,A3,10,118.4894638,18.0155163,1999,1,24,23,10,150,,,,154,,16.6,1.2,24,0,,,,,,,
OR3,500,A3,10,118.4894638,18.0155163,1999,1,24,23,10,200,,,,141,,19.6,1.4,33,0,,,,,,,
OR3,500,A3,11,118.4909973,18.0263004,1999,1,24,23,48,250,,,,131,,23.3,1.6,40,0,,,,,,,
OR3,500,A3,11,118.4909973,18.0263004,1999,1,24,23,48,300,,,,126,,25.3,1.8,47,0,,,,,,,
OR3,500,A3,11,118.4909973,18.0263004,1999,1,24,23,48,400,,,,110,,29.9,2.1,59,0,,,,,,,
OR3,500,A3,11,118.4909973,18.0263004,1999,1,24,23,48,500,,,,101,,32.7,2.3,72,0,,,,,,,
OR3,500,A3,12,118.4994354,18.0435658,1999,1,25,0,26,600,,,,94,,34.1,2.45,83,0,,,,,,,
OR3,500,A3,12,118.4994354,18.0435658,1999,1,25,0,26,700,,,,94,,35,2.5,91,0,,,,,,,
OR3,500,A3,12,118.4994354,18.0435658,1999,1,25,0,26,800,,,,94,,36.5,2.65,101,0,,,,,,,
OR3,500,A3,12,118.4994354,18.0435658,1999,1,25,0,26,1000,,,,99,,37.8,2.75,116,0,,,,,,,
OR3,500,A3,12,118.4994354,18.0435658,1999,1,25,0,26,1200,,,,103,,38.3,2.75,128,0,,,,,,,
OR3,500,A3,12,118.4994354,18.0435658,1999,1,25,0,26,1500,,,,108,,38.2,2.8,140,0,,,,,,,
OR3,500,A3,13,118.5063171,18.0025501,1999,1,25,2,24,2,,,,224,,0,0.05,2,0,,,,,,1937,2239
OR3,500,A3,13,118.5063171,18.0025501,1999,1,25,2,24,5,,,,223,,0,0.05,2,0,,,,,,,
OR3,500,A3,13,118.5063171,18.0025501,1999,1,25,2,24,10,,,,227,,0,0.05,2,0,,,,,,1938,
OR3,500,A3,13,118.5063171,18.0025501,1999,1,25,2,24,20,,,,229,,0,0.1,2,0.02,,,,,,1962,2238
OR3,500,A3,13,118.5063171,18.0025501,1999,1,25,2,24,30,,,,227,,0.3,0.1,3,0.02,,,,,,,
OR3,500,A3,13,118.5063171,18.0025501,1999,1,25,2,24,40,,,,212,,5.7,0.35,4,0.13,,,,,,1987,2244
OR3,500,A3,14,118.5029526,18.0151672,1999,1,25,2,52,50,,,,163,,8.1,0.6,10,0.4,,,,,,,
OR3,500,A3,14,118.5029526,18.0151672,1999,1,25,2,52,60,,,,157,,9.5,0.7,11,0.13,,,,,,2070,2264
OR3,500,A3,14,118.5029526,18.0151672,1999,1,25,2,52,80,,,,156,,10.7,0.8,12,0.02,,,,,,2078,
OR3,500,A3,14,118.5029526,18.0151672,1999,1,25,2,52,100,,,,164,,12.5,0.9,14,0.02,,,,,,2091,2270
OR3,500,A3,14,118.5029526,18.0151672,1999,1,25,2,52,150,,,,159,,16.6,1.15,23,0.02,,,,,,2114,
OR3,500,A3,14,118.5029526,18.0151672,1999,1,25,2,52,200,,,,143,,20,1.4,30,0.02,,,,,,2144,2280
OR3,500,A3,15,118.51297,18.0294991,1999,1,25,3,50,250,,,,135,,22.6,1.55,36,0,,,,,,,
OR3,500,A3,15,118.51297,18.0294991,1999,1,25,3,50,300,,,,126,,25.3,1.75,43,0,,,,,,2176,
OR3,500,A3,15,118.51297,18.0294991,1999,1,25,3,50,400,,,,111,,29.7,2.1,58,0,,,,,,2216,2305
OR3,500,A3,15,118.51297,18.0294991,1999,1,25,3,50,500,,,,103,,32,2.25,69,0,,,,,,,
OR3,500,A3,16,118.5335999,18.0495491,1999,1,25,5,4,600,,,,94,,34.3,2.45,82,0,,,,,,2245,2340
OR3,500,A3,16,118.5335999,18.0495491,1999,1,25,5,4,700,,,,93,,35.8,2.55,93,0,,,,,,,
OR3,500,A3,16,118.5335999,18.0495491,1999,1,25,5,4,800,,,,97,,37,2.65,103,0,,,,,,2293,2370
OR3,500,A3,16,118.5335999,18.0495491,1999,1,25,5,4,1000,,,,99,,37.8,2.75,116,0,,,,,,2321,2390
OR3,500,A3,16,118.5335999,18.0495491,1999,1,25,5,4,1200,,,,103,,38.5,2.8,128,0,,,,,,2333,2400
OR3,500,A3,16,118.5335999,18.0495491,1999,1,25,5,4,1500,,,,110,,38.5,2.8,140,0,,,,,,2345,2424
OR3,500,A3,17,118.5214462,18.0044327,1999,1,25,7,30,2,,,,220,,0,0.05,2,0,,,,,,,
OR3,500,A3,17,118.5214462,18.0044327,1999,1,25,7,30,5,,,,222,,0,0.05,2,0,,,,,,,
OR3,500,A3,17,118.5214462,18.0044327,1999,1,25,7,30,10,,,,225,,0,0.1,2,0,,,,,,,
OR3,500,A3,17,118.5214462,18.0044327,1999,1,25,7,30,20,,,,228,,0,0.1,2,0.02,,,,,,,
OR3,500,A3,17,118.5214462,18.0044327,1999,1,25,7,30,30,,,,218,,0.8,0.1,3,0.06,,,,,,,
OR3,500,A3,17,118.5214462,18.0044327,1999,1,25,7,30,40,,,,212,,5.5,0.35,4,0.21,,,,,,,
OR3,500,A3,18,118.5433197,18.0073338,1999,1,25,8,30,50,,,,162,,7.9,0.55,11,0.04,,,,,,,
OR3,500,A3,18,118.5433197,18.0073338,1999,1,25,8,30,60,,,,160,,9.2,0.65,12,0.02,,,,,,,
OR3,500,A3,18,118.5433197,18.0073338,1999,1,25,8,30,80,,,,162,,10.4,0.75,12,0.02,,,,,,,
OR3,500,A3,18,118.5433197,18.0073338,1999,1,25,8,30,100,,,,167,,12.3,0.85,14,0,,,,,,,
OR3,500,A3,18,118.5433197,18.0073338,1999,1,25,8,30,150,,,,164,,16.3,1.15,20,0,,,,,,,
OR3,500,A3,18,118.5433197,18.0073338,1999,1,25,8,30,200,,,,147,,19,1.35,30,0,,,,,,,
OR3,500,A3,19,118.56147,18.0128174,1999,1,25,9,15,250,,,,131,,22.6,1.6,40,0,,,,,,,
OR3,500,A3,19,118.56147,18.0128174,1999,1,25,9,15,300,,,,129,,25.5,1.8,46,0,,,,,,,
OR3,500,A3,19,118.56147,18.0128174,1999,1,25,9,15,400,,,,110,,29.9,2.1,62,0,,,,,,,
OR3,500,A3,19,118.56147,18.0128174,1999,1,25,9,15,500,,,,100,,32.6,2.3,73,0,,,,,,,
OR3,500,A3,20,118.5774002,18.0171509,1999,1,25,10,10,600,,,,94,,34.2,2.45,84,0,,,,,,,
OR3,500,A3,20,118.5774002,18.0171509,1999,1,25,10,10,700,,,,93,,35,2.5,93,0,,,,,,,
OR3,500,A3,20,118.5774002,18.0171509,1999,1,25,10,10,800,,,,94,,36.9,2.65,103,0,,,,,,,
OR3,500,A3,20,118.5774002,18.0171509,1999,1,25,10,10,1000,,,,98,,37.8,2.75,119,0,,,,,,,
OR3,500,A3,20,118.5774002,18.0171509,1999,1,25,10,10,1200,,,,104,,38.6,2.75,130,0,,,,,,,
OR3,500,A3,20,118.5774002,18.0171509,1999,1,25,10,10,1500,,,,111,,38.7,2.75,139,0,,,,,,,
OR3,500,T1,1,120.0046844,21.9939995,1999,1,27,4,30,2,,,,,,,,,,,,,,,1930,2229
OR3,500,T1,1,120.0046844,21.9939995,1999,1,27,4,30,5,,,,,,,,,,,,,,,,
OR3,500,T1,1,120.0046844,21.9939995,1999,1,27,4,30,10,,,,,,,,,,,,,,,1931,
OR3,500,T1,1,120.0046844,21.9939995,1999,1,27,4,30,20,,,,,,,,,,,,,,,1931,2231
OR3,500,T1,1,120.0046844,21.9939995,1999,1,27,4,30,30,,,,,,,,,,,,,,,,
OR3,500,T1,1,120.0046844,21.9939995,1999,1,27,4,30,40,,,,,,,,,,,,,,,1940,2253
OR3,500,T1,2,120.0010681,21.976984,1999,1,27,5,8,50,,,,,,,,,,,,,,,,
OR3,500,T1,2,120.0010681,21.976984,1999,1,27,5,8,60,,,,,,,,,,,,,,,1945,2257
OR3,500,T1,2,120.0010681,21.976984,1999,1,27,5,8,80,,,,,,,,,,,,,,,,
OR3,500,T1,2,120.0010681,21.976984,1999,1,27,5,8,100,,,,,,,,,,,,,,,1961,2276
OR3,500,T1,2,120.0010681,21.976984,1999,1,27,5,8,150,,,,,,,,,,,,,,,2042,
OR3,500,T1,2,120.0010681,21.976984,1999,1,27,5,8,200,,,,,,,,,,,,,,,2070,2299
OR3,500,T3,3,119.5071869,21.0004501,1999,1,26,8,10,300,,,,,,,,,,,,,,,2158,
OR3,500,T4,1,119.2419815,20.5049496,1999,1,26,10,50,2,,,,,,,,,,,,,,,1936,2267
OR3,500,T4,1,119.2419815,20.5049496,1999,1,26,10,50,5,,,,,,,,,,,,,,,,
OR3,500,T4,1,119.2419815,20.5049496,1999,1,26,10,50,10,,,,,,,,,,,,,,,1936,
OR3,500,T4,1,119.2419815,20.5049496,1999,1,26,10,50,20,,,,,,,,,,,,,,,1936,2265
OR3,500,T4,1,119.2419815,20.5049496,1999,1,26,10,50,30,,,,,,,,,,,,,,,,
OR3,500,T4,1,119.2419815,20.5049496,1999,1,26,10,50,40,,,,,,,,,,,,,,,1936,2264
OR3,500,T4,2,119.2135162,20.5175991,1999,1,26,11,35,50,,,,,,,,,,,,,,,,
OR3,500,T4,2,119.2135162,20.5175991,1999,1,26,11,35,60,,,,,,,,,,,,,,,1961,2267
OR3,500,T4,2,119.2135162,20.5175991,1999,1,26,11,35,80,,,,,,,,,,,,,,,1982,
OR3,500,T4,2,119.2135162,20.5175991,1999,1,26,11,35,100,,,,,,,,,,,,,,,1997,2276
OR3,500,T4,2,119.2135162,20.5175991,1999,1,26,11,35,150,,,,,,,,,,,,,,,2060,
OR3,500,T4,2,119.2135162,20.5175991,1999,1,26,11,35,200,,,,,,,,,,,,,,,2088,2284
OR3,500,T4,3,119.1832352,20.5173492,1999,1,26,12,25,300,,,,,,,,,,,,,,,2167,
OR3,500,T4,3,119.1832352,20.5173492,1999,1,26,12,25,400,,,,,,,,,,,,,,,2195,2297
OR3,500,T4,3,119.1832352,20.5173492,1999,1,26,12,25,500,,,,,,,,,,,,,,,2166,2302
OR3,500,T4,4,119.1779327,20.5419502,1999,1,26,13,30,600,,,,,,,,,,,,,,,2250,2327
OR3,500,T4,4,119.1779327,20.5419502,1999,1,26,13,30,700,,,,,,,,,,,,,,,,
OR3,500,T4,4,119.1779327,20.5419502,1999,1,26,13,30,800,,,,,,,,,,,,,,,2282,2343
OR3,500,T4,4,119.1779327,20.5419502,1999,1,26,13,30,1000,,,,,,,,,,,,,,,2304,2388
OR3,500,T4,4,119.1779327,20.5419502,1999,1,26,13,30,1200,,,,,,,,,,,,,,,2328,2407
OR3,500,T4,4,119.1779327,20.5419502,1999,1,26,13,30,1500,,,,,,,,,,,,,,,2337,2421
OR3,500,T6,1,118.7478027,19.4996338,1999,1,25,20,25,600,,,,,,,,,,,,,,,2264,2334
OR3,500,T6,1,118.7478027,19.4996338,1999,1,25,20,25,800,,,,,,,,,,,,,,,2314,2357
OR3,500,T6,1,118.7478027,19.4996338,1999,1,25,20,25,1000,,,,,,,,,,,,,,,2327,2390
OR3,500,T6,1,118.7478027,19.4996338,1999,1,25,20,25,1200,,,,,,,,,,,,,,,2334,2409
OR3,500,T6,1,118.7478027,19.4996338,1999,1,25,20,25,1500,,,,,,,,,,,,,,,2345,2425
OR3,500,T6,2,118.7039185,19.5021667,1999,1,25,22,15,2,,,,,,,,,,,,,,,1916,2226
OR3,500,T6,2,118.7039185,19.5021667,1999,1,25,22,15,5,,,,,,,,,,,,,,,,
OR3,500,T6,2,118.7039185,19.5021667,1999,1,25,22,15,10,,,,,,,,,,,,,,,1920,
OR3,500,T6,2,118.7039185,19.5021667,1999,1,25,22,15,20,,,,,,,,,,,,,,,1928,2236
OR3,500,T6,2,118.7039185,19.5021667,1999,1,25,22,15,30,,,,,,,,,,,,,,,,
OR3,500,T6,2,118.7039185,19.5021667,1999,1,25,22,15,40,,,,,,,,,,,,,,,1949,2249
OR3,500,T6,3,118.6860809,19.5040169,1999,1,25,23,10,50,,,,,,,,,,,,,,,,
OR3,500,T6,3,118.6860809,19.5040169,1999,1,25,23,10,60,,,,,,,,,,,,,,,2046,2272
OR3,500,T6,3,118.6860809,19.5040169,1999,1,25,23,10,80,,,,,,,,,,,,,,,2072,
OR3,500,T6,3,118.6860809,19.5040169,1999,1,25,23,10,100,,,,,,,,,,,,,,,2078,2274
OR3,500,T6,3,118.6860809,19.5040169,1999,1,25,23,10,150,,,,,,,,,,,,,,,2115,
OR3,500,T6,3,118.6860809,19.5040169,1999,1,25,23,10,200,,,,,,,,,,,,,,,2137,2285
OR3,500,T6,4,118.6642151,19.5077496,1999,1,26,0,0,300,,,,,,,,,,,,,,,2177,
OR3,500,T6,4,118.6642151,19.5077496,1999,1,26,0,0,400,,,,,,,,,,,,,,,2208,2301
OR3,491,T1,3,120.0292969,21.9675007,1998,11,23,16,40,2,,,,,,,,,,,0.18,,,,,
OR3,491,T1,3,120.0292969,21.9675007,1998,11,23,16,40,5,,,,,,,,,,,0.179,,,,,
OR3,491,T1,3,120.0292969,21.9675007,1998,11,23,16,40,10,,,,,,,,,,,0.191,,,,,
OR3,491,T1,3,120.0292969,21.9675007,1998,11,23,16,40,20,,,,,,,,,,,0.18,,,,,
OR3,491,T1,3,120.0292969,21.9675007,1998,11,23,16,40,30,,,,,,,,,,,0.205,,,,,
OR3,491,T1,3,120.0292969,21.9675007,1998,11,23,16,40,40,,,,,,,,,,,0.224,,,,,
OR3,491,T1,3,120.0292969,21.9675007,1998,11,23,16,40,50,,,,,,,,,,,0.27,,,,,
OR3,491,T1,3,120.0292969,21.9675007,1998,11,23,16,40,60,,,,,,,,,,,0.296,,,,,
OR3,491,T1,3,120.0292969,21.9675007,1998,11,23,16,40,80,,,,,,,,,,,0.356,,,,,
OR3,491,T1,3,120.0292969,21.9675007,1998,11,23,16,40,100,,,,,,,,,,,0.388,,,,,
OR3,491,T1,3,120.0292969,21.9675007,1998,11,23,16,40,150,,,,,,,,,,,0.068,,,,,
OR3,491,T2,2,119.6919632,21.4900169,1998,11,24,23,30,2,,,,,,,,,,,0.171,,,,,
OR3,491,T2,2,119.6919632,21.4900169,1998,11,24,23,30,5,,,,,,,,,,,0.171,,,,,
OR3,491,T2,2,119.6919632,21.4900169,1998,11,24,23,30,10,,,,,,,,,,,0.173,,,,,
OR3,491,T2,2,119.6919632,21.4900169,1998,11,24,23,30,20,,,,,,,,,,,0.168,,,,,
OR3,491,T2,2,119.6919632,21.4900169,1998,11,24,23,30,30,,,,,,,,,,,0.17,,,,,
OR3,491,T2,2,119.6919632,21.4900169,1998,11,24,23,30,40,,,,,,,,,,,0.182,,,,,
OR3,491,T2,2,119.6919632,21.4900169,1998,11,24,23,30,50,,,,,,,,,,,0.201,,,,,
OR3,491,T2,2,119.6919632,21.4900169,1998,11,24,23,30,60,,,,,,,,,,,0.274,,,,,
OR3,491,T2,2,119.6919632,21.4900169,1998,11,24,23,30,80,,,,,,,,,,,0.367,,,,,
OR3,491,T2,2,119.6919632,21.4900169,1998,11,24,23,30,100,,,,,,,,,,,0.165,,,,,
OR3,491,T2,2,119.6919632,21.4900169,1998,11,24,23,30,150,,,,,,,,,,,0.037,,,,,
OR3,468,A1,2,118.5174637,19.0090332,1998,9,15,9,50,2,,,,199,,0,0,0,1.9,,0.090149042,,,,,
OR3,468,A1,2,118.5174637,19.0090332,1998,9,15,9,50,10,,,,200,,0,0,0,2,,0.083305744,,,,,
OR3,468,A1,2,118.5174637,19.0090332,1998,9,15,9,50,20,,,,199,,0,0,0,2.1,,0.094076588,,,,,
OR3,468,A1,2,118.5174637,19.0090332,1998,9,15,9,50,30,,,,199,,0,0,0,2.1,,0.113037761,,,,,
